id,nome,ano_registo,type,n_reg,lat,lon,score_global,score_location,score_price/quality,data_levan,nearest_metro,nearest_bus,nearest_tur_point,POI_closer_than_1000
3571,invicta downtown,2017.0,Apartamento,58152/AL,41.153735189921825,-8.609589123010073,9.3,9.2,8.8,-2209161600000.0,149.26981660437374,63.770134312702254,415.1702555089457,6
3572,nuno studio,2017.0,Apartamento,52254/AL,41.153212070214785,-8.607862912300481,9.3,10.0,9.4,-2209161600000.0,154.45522262275352,51.67840671500625,435.3023579535523,6
3574,feel porto casa da musica townhouse,2017.0,Apartamento,45069/AL,41.160414549914414,-8.634837053341741,8.5,7.5,8.7,-2209161600000.0,505.00945355841003,170.78155668841725,2287.1048050446475,0
3578,porto perto,2017.0,Apartamento,50867/AL,41.142526974356365,-8.613340519809581,9.3,9.7,9.0,-2209161600000.0,318.03059221947575,100.57918867434124,154.15576259798945,6
3586,porto live n experience - santa catarina 925,2017.0,Apartamento,60398/AL,41.15437403492841,-8.604891955464764,9.5,9.2,9.2,-2209161600000.0,434.10299379941716,132.00085172495386,702.2675700759906,7
3593,inoporto,2017.0,Apartamento,47017/AL,41.15051232831607,-8.604116951990768,9.6,9.6,9.4,-2209161600000.0,207.9091721417188,82.50288244467005,559.981034512025,7
3594,porto d'época - 101,2017.0,Apartamento,57778/AL,41.15051851684289,-8.604089102220073,9.6,9.5,9.4,-2209161600000.0,210.34358678034096,82.51635623431123,562.2477177686446,7
3596,soft linen balcony,2017.0,Apartamento,53924/AL,41.150338645319316,-8.60400085914461,,,,-2209161600000.0,212.173455535516,103.79304698820316,556.2263430655312,7
3598,oporto view,2017.0,Apartamento,49294/AL,41.15005457535354,-8.604083036239048,9.7,9.6,9.6,-2209161600000.0,200.74070103997917,90.64015154017069,532.6539104641686,7
3599,casa da andorinha,2017.0,Apartamento,59507/AL,41.15007638541759,-8.603993048310263,9.8,9.7,9.6,-2209161600000.0,208.45570934457862,98.40926325616256,540.2949973330765,7
3604,porto feeling,2017.0,Apartamento,47401/AL,41.15311206916439,-8.604523203856742,9.5,9.6,9.1,-2209161600000.0,389.81564831800284,106.044245337779,645.2007965447159,7
3613,oporto camoes apartments,2017.0,Apartamento,58856/AL,41.15572037006666,-8.610150337424916,9.5,8.8,9.4,-2209161600000.0,195.1755818992817,117.4732019655634,619.705032455439,7
3615,downtown cool apartment - porto,2017.0,Apartamento,58985/AL,41.15617691238428,-8.610257183945597,8.8,8.2,8.0,-2209161600000.0,154.73959993854308,91.22969949785968,668.8503980605768,7
3617,casa verde / green house,2017.0,Apartamento,59425/AL,41.15624944562058,-8.610296248502241,9.7,9.0,9.2,-2209161600000.0,150.0384073175749,83.93756870420336,676.4865243103636,7
3618,camoes p,2017.0,Apartamento,59651/AL,41.15625575703,-8.610325610081608,9.5,9.3,9.6,-2209161600000.0,150.9596561377678,83.82223435084072,676.9203678175728,7
3619,camoes j,2017.0,Apartamento,59653/AL,41.15624166201308,-8.610277279115344,9.7,9.4,9.6,-2209161600000.0,149.79697364108117,84.45699825711776,675.8023632732143,7
3624,camoes apartment,2017.0,Apartamento,53656/AL,41.156612952325276,-8.609791025432399,9.6,9.3,9.5,-2209161600000.0,92.93165785230087,48.21038079507206,722.1911807508966,7
3629,porto almada garden,2017.0,Apartamento,56649/AL,41.15150144056019,-8.611839469510711,,,,-2209161600000.0,230.86607508267159,97.06547340302264,155.83298505880424,8
3631,porto nautico,2017.0,Moradia,44984/AL,41.151320084514154,-8.611897268117684,9.3,9.4,8.8,-2209161600000.0,244.48227379337627,92.3125273983906,139.2915742082424,9
3636,charm garden almada,2017.0,Estabelecimento de hospedagem,45016/AL,41.15094559501456,-8.611915272721088,-1.0,8.9,7.8,-2209161600000.0,268.5723793618989,88.37272178539969,104.41090673045242,9
3650,oporto golden apartment,2017.0,Apartamento,42455/AL,41.1498715592455,-8.609167164831515,9.4,9.6,9.1,-2209161600000.0,212.37484511744447,142.57427201606473,171.8811824365564,8
3651,aliados town hall porto,2017.0,Apartamento,47346/AL,41.14989402262989,-8.609208301604678,9.6,9.7,9.3,-2209161600000.0,211.67409696763187,139.13371825435098,167.99709496020515,8
3653,look at me,2017.0,Estabelecimento de hospedagem,46479/AL,41.15218764055177,-8.610838171921584,9.5,9.7,9.3,-2209161600000.0,126.34412911704568,56.39613237813401,223.32941014338112,8
3665,apartment camoes deluxe,2017.0,Apartamento,53099/AL,41.15538172829334,-8.610265668450793,9.5,9.1,9.5,-2209161600000.0,233.61322743625482,103.3588396309286,581.150871192219,7
3667,156 trindade house & terrace,2017.0,Apartamento,59036/AL,41.152514771632646,-8.61104148338659,8.4,10.0,7.2,-2209161600000.0,141.70093419528544,80.28074531219156,258.11955627406326,8
3669,loft trindade,2017.0,Apartamento,39303/AL,41.15258791151975,-8.61030732662199,8.7,9.4,8.1,-2209161600000.0,82.18140726837072,42.434577691756736,275.71000809819185,8
3672,trindade - oporto apartments group,2017.0,Apartamento,45585/AL,41.15257488668549,-8.61028832015081,7.6,8.8,7.4,-2209161600000.0,80.28059335034584,40.61979843722643,274.7409727390437,8
3673,arcelino leite de oliveira,2017.0,Apartamento,52232/AL,41.152585973652975,-8.61027185264871,6.9,8.8,6.7,-2209161600000.0,79.24816115397502,41.499331649747354,276.30060101087724,8
3680,airosa,2017.0,Apartamento,43247/AL,41.16765265761364,-8.63801503180419,,,,-2209161600000.0,273.76749767469875,192.31294752602497,2971.501196240999,1
3682,apartamento de francos s. joao,2017.0,Apartamento,45353/AL,41.166788137980035,-8.636714793834425,8.4,8.2,8.7,-2209161600000.0,144.39205729983308,246.78880578348333,2826.222479518732,0
3683,apartamento de francos arrabida,2017.0,Apartamento,45368/AL,41.166791007155,-8.636677595535707,8.0,8.2,8.3,-2209161600000.0,144.1706079301835,246.3568983288256,2824.064381846269,0
3685,almada suite home,2017.0,Apartamento,48525/AL,41.15007887818932,-8.611895834252536,9.7,10.0,9.6,-2209161600000.0,187.19808390168944,136.11230086076253,62.07833217110205,9
3688,white almada,2017.0,Apartamento,53600/AL,41.149871578160614,-8.61188198085356,8.7,9.3,8.3,-2209161600000.0,165.92916451175267,123.73661589067152,69.42590191804254,9
3696,imperium apartments,2017.0,Apartamento,38645/AL,41.14635584927273,-8.612052509326334,9.0,9.8,8.8,-2209161600000.0,219.63368948596343,42.44320448836725,252.95647737147186,10
3700,apartamento na trindade,2017.0,Apartamento,57185/AL,41.15265341370471,-8.611579021774595,9.4,9.4,9.2,-2209161600000.0,188.33133611566623,127.81704514081152,275.41466575439887,8
3704,t3 alferes malheiro 177,2017.0,Apartamento,60695/AL,41.152409786795346,-8.611247661060302,6.8,8.9,6.1,-2209161600000.0,158.4479651315767,93.03932568180271,246.3184749439397,8
3706,samasal trindade studio 1,2017.0,Apartamento,58491/AL,41.152321747295616,-8.611075311198517,9.3,9.8,9.4,-2209161600000.0,144.25830141727315,76.99911292579611,236.5983971904092,8
3707,samasal trindade studio 2,2017.0,Apartamento,58492/AL,41.152331181588075,-8.611098309778546,9.3,9.8,9.4,-2209161600000.0,146.1244804858258,79.06462483122931,237.5875874938997,8
3708,samasal trindade studio 3,2017.0,Apartamento,58493/AL,41.15230542856721,-8.611060693157723,9.3,9.8,9.4,-2209161600000.0,143.1581358415545,75.53863218447721,234.8331050287128,8
3709,samasal trindade studio 4,2017.0,Apartamento,58494/AL,41.15229436446197,-8.611071644986438,9.3,9.8,9.4,-2209161600000.0,144.17100204319428,76.30889416940167,233.57111107455341,8
3710,samasal trindade studio 5,2017.0,Apartamento,58495/AL,41.152310069647825,-8.611090671066906,9.3,9.8,9.4,-2209161600000.0,145.62966440489632,78.09890519291983,235.26220308555057,8
3711,samasal trindade studio 6,2017.0,Apartamento,58497/AL,41.152316556934416,-8.611106083517727,9.3,9.8,9.4,-2209161600000.0,146.87156819281583,79.47515393743821,235.9485724040235,8
3712,samasal trindade studio 7,2017.0,Apartamento,58498/AL,41.15232809893719,-8.611123504390001,9.3,9.8,9.4,-2209161600000.0,148.25402939916108,81.10261462304845,237.20036082758824,8
3716,oporto vintage apartment,2017.0,Apartamento,50860/AL,41.15224545836031,-8.611013385103485,9.8,9.7,9.5,-2209161600000.0,139.86960119517195,71.03316267602825,228.37675990007062,8
3724,4 rooms,2017.0,Apartamento,50083/AL,41.152459974454594,-8.60800163721203,7.5,9.4,7.2,-2209161600000.0,114.10641902720205,103.88325279830495,366.2545512501441,7
3726,bom-jardim,2017.0,Apartamento,42782/AL,41.15187297348655,-8.608079541007971,9.5,9.3,9.3,-2209161600000.0,122.38963874966929,75.8289346066972,319.5888249122062,7
3727,design apartment & douro river,2017.0,Apartamento,46495/AL,41.151880927402956,-8.608114900733412,9.4,9.1,9.2,-2209161600000.0,119.36449440011135,78.9054266239682,317.705426207045,7
3728,burg 606,2017.0,Apartamento,50606/AL,41.151886424110906,-8.608168523908407,9.0,10.0,8.3,-2209161600000.0,115.14447538919642,83.44166410283042,314.44921892353887,7
3729,oporto apartments,2017.0,Apartamento,52195/AL,41.15188167144592,-8.608049975914087,9.3,8.7,8.8,-2209161600000.0,124.11983198387449,73.56830424695869,322.1672138955802,7
3732,my 2ndhome porto apartment,2017.0,Apartamento,43040/AL,41.157779081745204,-8.609218510259351,9.2,8.7,9.2,-2209161600000.0,49.218770225612104,24.14922082226003,858.0898151584729,6
3733,apatrindade,2017.0,Apartamento,56775/AL,41.15374841012889,-8.610789769681977,9.4,9.2,9.3,-2209161600000.0,191.70806603253791,79.18146971999052,396.13619442212575,8
3739,oporto lovers,2017.0,Apartamento,50727/AL,41.15953840206544,-8.60609809092351,9.2,8.9,9.1,-2209161600000.0,223.62039283700932,127.58465263857452,1121.5292733147921,4
3742,bonjardim blue apartment d,2017.0,Apartamento,40993/AL,41.15031867756544,-8.609391232291589,9.4,9.6,9.1,-2209161600000.0,231.27631220621222,89.55796516749693,150.02700714843687,8
3743,bonjardim blue apartment f,2017.0,Apartamento,42588/AL,41.1503247484847,-8.609420903775286,9.5,9.6,9.4,-2209161600000.0,230.64472061905292,88.2025190594347,147.61431683308632,8
3745,ztf,2017.0,Apartamento,42940/AL,41.152911909299696,-8.608564139458025,8.8,9.4,8.8,-2209161600000.0,87.51266208055105,118.99271035563328,372.89033969473167,6
3746,comfy luxury apartment,2017.0,Apartamento,54040/AL,41.152902508399755,-8.608532945294181,9.2,8.8,8.8,-2209161600000.0,88.86796782837374,117.11420872601354,373.59076811190596,6
3747,sao bento 163,2017.0,Apartamento,46846/AL,41.14623965920457,-8.608114580437892,8.9,9.7,8.7,-2209161600000.0,285.4850568473458,128.7421780242813,168.21040225788244,8
3751,invictus place,2017.0,Apartamento,54318/AL,41.14624057260704,-8.608085545163686,9.6,10.0,9.6,-2209161600000.0,287.45347202625186,126.65519461832834,169.68410460341283,8
3752,turra guest house,2017.0,Apartamento,51756/AL,41.15115869015367,-8.607519248624863,9.6,9.5,9.5,-2209161600000.0,162.99855450379206,27.99019907492565,324.6999880171373,7
3755,koru one living,2017.0,Apartamento,48925/AL,41.15048134826107,-8.606743191086212,,,,-2209161600000.0,66.0629156549489,61.750869357041594,372.9523813866277,7
3756,feel porto downtown essence,2017.0,Apartamento,51537/AL,41.150496935371436,-8.606776397660463,9.1,9.3,8.7,-2209161600000.0,68.68471609320463,58.965986514931785,370.3306877912498,7
3758,feel porto downtown city roofs,2017.0,Apartamento,51544/AL,41.15024049235424,-8.606925493522189,9.1,9.3,8.7,-2209161600000.0,52.01347510414114,82.71757750613655,356.3084752447084,7
3759,feel porto downtown heaven,2017.0,Apartamento,51550/AL,41.15026342229599,-8.606911160593151,9.1,9.3,8.7,-2209161600000.0,52.918303044787606,80.40468214554888,357.55857361432993,7
3761,letheshome apartments,2017.0,Apartamento,54982/AL,41.14663015221446,-8.609011621838787,9.7,9.9,9.3,-2209161600000.0,266.43079595475473,102.317340173137,92.34208562797569,8
3762,letheshome apartments,2017.0,Apartamento,54987/AL,41.146536030660336,-8.608957992412122,9.7,9.9,9.3,-2209161600000.0,260.3954543261161,113.21412376062193,103.69871183878466,8
3763,letheshome apartments,2017.0,Apartamento,54991/AL,41.14666030686116,-8.60897874617893,9.7,9.9,9.3,-2209161600000.0,268.06105837477327,99.3084178607822,90.19668575045417,8
3764,letheshome apartments,2017.0,Apartamento,54994/AL,41.14661398013807,-8.608947209602304,9.7,9.9,9.3,-2209161600000.0,267.9845230172773,104.77041157294994,95.95840548239069,8
3765,letheshome apartments,2017.0,Apartamento,55009/AL,41.14656690322251,-8.608924177380679,9.7,9.9,9.3,-2209161600000.0,264.8348113741631,110.23174291242651,101.52709224481615,8
3766,letheshome apartments,2017.0,Apartamento,55014/AL,41.14647463249733,-8.60894147447369,9.7,9.9,9.3,-2209161600000.0,255.72131217242944,120.15333920529372,110.5811184861393,8
3767,letheshome apartments,2017.0,Apartamento,55015/AL,41.14649766327162,-8.608902874812253,9.7,9.9,9.3,-2209161600000.0,259.7121116320969,118.10596345359892,109.32535674820421,8
3768,letheshome apartments,2017.0,Apartamento,55018/AL,41.1464318833615,-8.60890901817479,9.7,9.9,9.3,-2209161600000.0,253.60762225127456,125.23759162154188,115.96874921092432,8
3769,letheshome apartments,2017.0,Apartamento,55021/AL,41.146664348541286,-8.60903834385851,9.7,9.9,9.3,-2209161600000.0,264.596822775557,98.334369345317,88.01620051581763,8
3778,bonjardim - oporto invite,2017.0,Apartamento,56558/AL,41.1496950034345,-8.609397627724762,8.7,9.2,8.3,-2209161600000.0,184.84813960015202,139.33828397510598,158.71513184995658,8
3779,bonjardim - oporto invite,2017.0,Apartamento,56565/AL,41.14969721370685,-8.609367306690674,8.7,9.2,8.3,-2209161600000.0,186.8575836184799,141.22938405866432,161.01952256884857,8
3780,bonjardim- oporto invite,2017.0,Apartamento,56569/AL,41.14969941162675,-8.609339744456497,8.7,9.2,8.3,-2209161600000.0,188.70996559801566,142.98165022265752,163.1137302170036,8
3781,bonjardim - oporto invite,2017.0,Apartamento,56572/AL,41.149706439680365,-8.609368555390859,8.7,9.2,8.3,-2209161600000.0,187.48751729299,141.91501862871255,160.57449070833025,8
3789,almada wine house,2017.0,Apartamento,57616/AL,41.14744207877518,-8.612055908443942,9.4,9.8,9.1,-2209161600000.0,151.45940999084922,51.63114548134735,224.37197445650295,10
3801,palacio do comércio apartments,2017.0,Apartamento,50470/AL,41.15048781647012,-8.607136853926418,,,,-2209161600000.0,84.05232825115202,54.48495568322153,340.12315853753563,7
3802,palacio do comércio apartments,2017.0,Apartamento,50854/AL,41.15050617632695,-8.607190883367425,,,,-2209161600000.0,88.61710205048651,53.072909624259005,335.8166866272429,7
3805,t1 bolhao 47,2017.0,Apartamento,55422/AL,41.15073760756403,-8.607912804092166,8.4,9.4,7.8,-2209161600000.0,151.1454862467821,74.88790866917331,280.05477323897145,7
3807,spot apartments bolhao,2017.0,Apartamento,55518/AL,41.151059935613596,-8.607636575747257,9.6,9.5,9.5,-2209161600000.0,159.7318710952492,42.542597622468854,311.86499335757867,7
3815,oporto downtown main str (s.catarina) + free park,2017.0,Apartamento,52074/AL,41.154585314174135,-8.604896961504021,,,,-2209161600000.0,446.0390425506967,108.74203791754896,717.6813355236284,7
3818,cozy flat with balcony,2017.0,Apartamento,51506/AL,41.15908964103872,-8.608574290476524,9.2,8.3,9.3,-2209161600000.0,202.37615646535718,51.688560199026405,1011.540205216148,4
3819,homeintown almada,2017.0,Apartamento,61007/AL,41.15213412844433,-8.611745042758159,,,,-2209161600000.0,202.37480537278728,132.71946573877614,220.94293760334872,8
3820,oporto almada terrace,2017.0,Apartamento,61100/AL,41.15213450847851,-8.611797053224704,10.0,10.0,10.0,-2209161600000.0,206.68655257923282,137.06959887201708,221.97583769056632,8
3823,trindade tower,2017.0,Apartamento,47019/AL,41.15378032961153,-8.607415507720727,8.9,8.9,9.0,-2209161600000.0,223.65402631989014,45.601163405909965,507.96063669686174,7
3825,liiiving in porto | divine view apartment,2017.0,Apartamento,59146/AL,41.15372458591854,-8.607414475494336,9.8,9.4,9.7,-2209161600000.0,219.53062451550682,39.586129057128616,503.17623295654676,7
3826,casa das musas,2017.0,Apartamento,38676/AL,41.1559083123816,-8.60967656077595,9.5,8.9,9.5,-2209161600000.0,162.79736352511262,112.51495387178308,646.8939848430948,7
3829,charming trindade 1,2017.0,Apartamento,45609/AL,41.156293503424436,-8.609361815546798,8.9,8.4,8.7,-2209161600000.0,116.22267823821078,97.89414954195163,694.1878778993557,7
3830,charming trindade 2,2017.0,Apartamento,45614/AL,41.156273847033155,-8.609362067108217,8.9,8.4,8.7,-2209161600000.0,118.3973961693302,99.60865993097332,692.054112220462,7
3831,home at porto - serralves,2017.0,Apartamento,45266/AL,41.16462743151264,-8.658266088089515,9.4,8.7,9.7,-2209161600000.0,1660.0069850479447,113.1946725325765,4263.9674678244955,0
3833,main avenue flat,2017.0,Apartamento,49892/AL,41.14912469648735,-8.611893927686122,,,,-2209161600000.0,100.21620793299354,56.62078079353694,133.07554524402465,9
3837,porto central,2017.0,Apartamento,50045/AL,41.1483429634403,-8.609721532917595,8.8,9.7,8.4,-2209161600000.0,108.18338400270962,76.28996492297274,107.0549195953916,8
3844,residences wine,2017.0,Apartamento,55461/AL,41.16198795869364,-8.606479299239277,8.9,8.2,9.1,-2209161600000.0,195.07662279760345,97.27110834830772,1367.4390972694296,1
3846,oporto rooftop,2017.0,Apartamento,42781/AL,41.15025983787622,-8.608451312186594,8.9,9.4,8.8,-2209161600000.0,170.4755750324677,106.66368806028221,228.35891035447474,7
3847,oporto guest down town fernandes tomas,2017.0,Apartamento,43715/AL,41.15022105186927,-8.60846876148392,9.2,9.7,8.9,-2209161600000.0,171.02102218510285,105.008907620635,226.7929399562949,7
3849,family's hut,2017.0,Apartamento,54571/AL,41.15024813971718,-8.608471715553168,9.2,9.5,9.3,-2209161600000.0,171.8695165847179,107.11494977280506,226.60819556750027,7
3850,porto stanza,2017.0,Apartamento,60326/AL,41.15634197358493,-8.609807247381621,9.0,9.2,8.8,-2209161600000.0,120.41185513319608,75.2912118768082,692.2885805350835,7
3851,pinpoint porto apartment,2017.0,Apartamento,48383/AL,41.1506276302448,-8.60665547221703,9.3,9.9,9.2,-2209161600000.0,79.71743219612819,52.528273970805856,382.00152212878726,7
3852,kubrick duplex apartment,2017.0,Apartamento,55182/AL,41.14998030673519,-8.603275933296587,7.9,8.6,7.7,-2209161600000.0,268.0124302886859,115.74460265544451,586.3228386691593,6
3853,reurban flats - santa catarina #1,2017.0,Apartamento,51561/AL,41.153062132496686,-8.604910935631173,8.9,8.8,8.6,-2209161600000.0,372.151569918886,96.09180484878763,614.3951026304915,8
3854,reurban flats - santa catarina #2,2017.0,Apartamento,51566/AL,41.153063077578274,-8.604970831066822,8.9,8.8,8.6,-2209161600000.0,370.51454840191917,92.6184427600486,610.1584687527957,8
3856,studio sta,2017.0,Apartamento,55247/AL,41.15307906151078,-8.60499458609655,9.5,9.5,9.3,-2209161600000.0,371.5156732244861,92.55849051034825,609.391130244265,8
3858,studiofortwoporto,2017.0,Apartamento,41259/AL,41.1460541035269,-8.605635339461898,,,,-2209161600000.0,435.21708007970136,84.393983157525,348.7670531806134,6
3859,romantic mezzanine,2017.0,Apartamento,46221/AL,41.14602250257398,-8.60564377990087,,,,-2209161600000.0,438.56757345179983,87.83275946967358,349.6635465802671,6
3860,oporto center spot,2017.0,Apartamento,46848/AL,41.1460321320246,-8.605619423243718,9.6,9.7,9.6,-2209161600000.0,437.8401725591362,85.95855472284893,351.0302768780808,6
3862,chic & cozy apartments,2017.0,Apartamento,48649/AL,41.146077868804504,-8.605649692701784,9.1,9.5,9.0,-2209161600000.0,432.42018146060167,82.65531290104968,346.544641122071,6
3866,sonhos de alyssa,2017.0,Apartamento,60366/AL,41.14601075244313,-8.60560429866035,9.5,9.6,9.2,-2209161600000.0,440.3894385815542,87.55174951899505,353.21229452384284,6
3867,heart & soul downtown apartments,2017.0,Apartamento,42416/AL,41.14654655542726,-8.606860748885998,9.4,9.7,8.5,-2209161600000.0,376.32694916570665,36.60623974802836,232.45457080314947,7
3868,heart & soul downtown apartments,2017.0,Apartamento,42465/AL,41.14654253848818,-8.606823687450419,9.4,9.7,8.5,-2209161600000.0,376.51260480743684,36.97642177997637,235.47188608716672,7
3869,santa catarina light apartment,2017.0,Apartamento,44590/AL,41.14655556956273,-8.606841115542098,8.6,9.6,8.3,-2209161600000.0,375.1893935353184,35.53275651465424,233.5455188023071,7
3870,sojo apartamentos,2017.0,Apartamento,54848/AL,41.14655301586749,-8.606810368366514,9.1,9.7,8.6,-2209161600000.0,375.26615904190015,35.8516610413099,236.01840381013056,7
3871,oporto's fluke,2017.0,Apartamento,59219/AL,41.146557814734116,-8.606874619251961,9.3,9.7,8.9,-2209161600000.0,375.18559644547247,35.458688028637404,230.87854417459909,7
3877,galatikpassion - lda,2017.0,Apartamento,50525/AL,41.15236643448046,-8.605594104722817,9.0,9.1,8.9,-2209161600000.0,280.95991759646984,15.77555438062654,526.5820490756337,7
3878,galatikpassion - lda,2017.0,Apartamento,50531/AL,41.15239233178345,-8.605669308607256,9.0,9.1,8.9,-2209161600000.0,282.16905843440134,9.37337806432316,522.3203867672522,7
3879,t3 siloauto,2017.0,Apartamento,53827/AL,41.15240235308059,-8.605636600371426,,,,-2209161600000.0,283.91250027756365,10.479530921068939,525.266626918659,7
3881,extendall,2017.0,Moradia,52937/AL,41.142792265207646,-8.617243604249094,9.7,9.8,9.6,-2209161600000.0,580.4202020692411,46.73704900447704,302.65344184280525,5
3882,welcom porto ii,2017.0,Apartamento,57599/AL,41.15271369746496,-8.605457371845695,8.4,9.1,8.6,-2209161600000.0,321.1710662784078,36.46322156000029,555.2097804765584,7
3886,santa catarina for 6,2017.0,Apartamento,60012/AL,41.151883618928665,-8.60484659027341,-1.0,9.0,8.1,-2209161600000.0,256.6778328247848,82.50016449866483,562.960708986657,7
3887,santa catarina 652,2017.0,Apartamento,45680/AL,41.1518298295838,-8.604824406647221,8.9,9.4,8.7,-2209161600000.0,252.64747783008403,76.36190475941568,562.7581529547235,7
3892,laurear guest house,2017.0,Estabelecimento de hospedagem,52955/AL,41.147408417950665,-8.612546808757722,-1.0,9.6,8.6,-2209161600000.0,181.5793055259409,92.95565159874162,265.54377007715334,10
3893,galerias paris porto downtown apartments,2017.0,Apartamento,44155/AL,41.14782456447158,-8.61410635831847,9.3,9.7,9.0,-2209161600000.0,273.7645284548121,44.884513102154884,360.1640434115181,9
3894,formosa apartment,2017.0,Apartamento,39496/AL,41.14920717541664,-8.608909361076853,8.1,9.4,7.9,-2209161600000.0,189.209459969128,122.42917163628763,203.05930557721445,8
3898,mercado dos poetas,2017.0,Apartamento,59632/AL,41.150117628637865,-8.607539199312551,9.3,9.5,9.0,-2209161600000.0,92.34940993777651,54.677213085281494,304.8817122168685,7
3902,home alegria,2017.0,Apartamento,49522/AL,41.15162729429229,-8.604429394644821,,,,-2209161600000.0,255.08178160933684,44.56419499326206,587.7318926570632,7
3906,ml oporto apartments central street,2017.0,Apartamento,49562/AL,41.15118921235681,-8.605100935271151,8.9,9.7,8.7,-2209161600000.0,181.443717488454,60.17617967707125,521.262667463301,7
3907,citybreak-apartments bolhao,2017.0,Apartamento,43346/AL,41.15143191921135,-8.605044621266737,8.7,9.4,8.5,-2209161600000.0,205.73474325788501,59.78873276708602,532.20594518057,7
3908,citybreak-apartments bolhao,2017.0,Apartamento,43352/AL,41.15140140245354,-8.605006184760883,8.7,9.4,8.5,-2209161600000.0,204.90254635906345,55.550779487525425,534.4608871538152,7
3909,citybreak-apartments bolhao,2017.0,Apartamento,43353/AL,41.15141078974074,-8.605040924003125,8.7,9.4,8.5,-2209161600000.0,204.01216954448486,58.64621252070602,531.9040701579131,7
3910,citybreak-apartments,2017.0,Apartamento,43359/AL,41.151423127088414,-8.605009886295859,8.7,9.4,8.5,-2209161600000.0,206.65449811816688,56.72224230260767,534.7715926876224,7
3915,trindade sweet home - the clock house,2017.0,Apartamento,60698/AL,41.154603833105895,-8.610201184961912,9.6,9.3,9.4,-2209161600000.0,254.4518183992427,37.49612891567164,496.52196250798033,7
3919,linha 22 suites,2017.0,Estabelecimento de hospedagem,49231/AL,41.145823128535035,-8.612780779144042,8.8,9.7,8.6,-2209161600000.0,214.4577683083241,29.49252754286409,325.27072418775384,9
3920,2 u oporto urban stays 1,2017.0,Apartamento,54574/AL,41.145779234193355,-8.613150676995904,7.8,9.2,7.4,-2209161600000.0,237.00113791926503,60.88428226604521,331.32554392376284,9
3921,2 u oporto urban stays 2,2017.0,Apartamento,54578/AL,41.145763456971224,-8.61314937989909,7.8,9.2,7.4,-2209161600000.0,235.9720342018184,61.02110845795321,329.66834078644865,9
3922,2 u oporto urban stays 3,2017.0,Apartamento,54580/AL,41.145770558942274,-8.613160067783392,7.8,9.2,7.4,-2209161600000.0,237.1511043227093,61.792836774914655,330.743228476758,9
3923,2 u oporto urban stays 4,2017.0,Apartamento,54582/AL,41.145772123991755,-8.613141956855268,7.8,9.2,7.4,-2209161600000.0,235.95992670107086,60.26364413584669,330.31509707010224,9
3924,fred´s house clérigos,2017.0,Moradia,43834/AL,41.14578425817717,-8.613051941165374,,,,-2209161600000.0,230.36713340982544,52.59638409182861,328.7349911553817,9
3926,oasis de santa catarina,2017.0,Apartamento,59354/AL,41.14855094206121,-8.606084022004136,,,,-2209161600000.0,155.7612609273582,59.230622839814046,304.230338455841,7
3927,alegria primeiro andar,2017.0,Apartamento,48302/AL,41.14832154013907,-8.60424255387659,,,,-2209161600000.0,257.9393446820585,124.47777092003395,442.933180112308,7
3929,porto de alegria,2017.0,Moradia,52876/AL,41.14845670680475,-8.60417885894449,,,,-2209161600000.0,251.8856227837262,133.33230951791285,451.7516373794904,7
3932,purple house,2017.0,Moradia,39077/AL,41.1611196815192,-8.607136780243193,7.8,7.7,8.1,-2209161600000.0,225.0416470808994,80.94478694177313,1259.497720452099,1
3934,oporto invite taipas 2,2017.0,Apartamento,60613/AL,41.1430493619374,-8.617380073096177,9.2,9.6,9.1,-2209161600000.0,581.9120326783146,62.44146168633471,330.83529243197063,6
3935,oporto invite taipas 4,2017.0,Apartamento,60614/AL,41.14307918642925,-8.61735539554353,9.2,9.6,9.1,-2209161600000.0,578.9437565684408,58.98361735006161,331.7755373609336,6
3936,oporto invite taipas 3,2017.0,Apartamento,60615/AL,41.14303211422111,-8.617317545507929,9.2,9.6,9.1,-2209161600000.0,577.4975430771375,64.10283212487194,325.80604960147167,5
3937,oporto invite taipas 5,2017.0,Apartamento,60616/AL,41.14308145857245,-8.617324999555937,9.2,9.6,9.1,-2209161600000.0,576.4337088579567,58.63248487927392,330.20119249425125,6
3943,patio of the fountain,2017.0,Apartamento,50601/AL,41.146891183291615,-8.60272243077227,,,,-2209161600000.0,396.66330052589234,53.35357940785405,561.8696039765091,6
3948,bluesock hostels portugal lda,2017.0,Estabelecimento de hospedagem-Hostel,41615/AL,41.141350337195895,-8.613266420974702,9.0,9.5,8.7,-2209161600000.0,420.23482080495177,80.96925768506753,123.5336952254702,4
3957,casa do coliseu 1,2017.0,Apartamento,57814/AL,41.1468608693545,-8.60336171310071,9.6,9.6,9.5,-2209161600000.0,428.4689708908659,64.85188837189006,508.935034240336,6
3961,apartment at porto city center fontinha,2017.0,Apartamento,57553/AL,41.155164435592354,-8.605213171311426,8.9,8.6,8.6,-2209161600000.0,414.5336324323272,59.30094577369468,744.7681728667109,6
3962,empriporto,2017.0,Apartamento,50888/AL,41.14490396788444,-8.604807588760902,9.6,9.6,9.5,-2209161600000.0,501.2114135069855,32.132259635379555,474.323555162366,6
3965,knok knok apartment,2017.0,Apartamento,57417/AL,41.14491287362058,-8.604800009230384,9.6,9.1,9.7,-2209161600000.0,501.9068397525223,31.50379636823585,474.2591355140688,6
